Title,Baths,Floor,Usable area,Beds,Rent Price,Location,Url
"2 Bedroom Condo for lease at One shangrila place condo, Mandaluyong",2.0,,145.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_e244add63121-33df-0282-cd84-37d32089
"1 Bedroom Condo for Lease at One Shangrila Place, Mandaluyong City",1.0,,65.0,1.0,65000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_b644c43f7e75-c4a1-c6c2-099e-94d32089
"3 Bedroom Unit for Rent at One Shangri-la Place, Mandaluyong",3.0,,170.0,3.0,150000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_d57e947e4952-921f-2f32-7107-05d32089
"For Rent 1 Bedroom Unit at One Shangri-La Place, Mandaluyong City",1.0,,86.0,1.0,85000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_ead480f20f0f-0560-1862-20f9-15d32089
"For Rent 1 Bedroom Unit at One Shangri-La Place, Mandaluyong City",1.0,,64.0,1.0,60000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_949fd18d6a39-e680-9ac2-8a59-15d32089
"2 Bedroom Condominium unit for lease at One Shangri-La Place, Mandaluyong",2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_0e51fb76c215-6251-1d12-51dc-28d32089
2 Bedroom with Balcony One Shangrila Place Condo For Rent Mandaluyong,2.0,,,2.0,145000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_f831532b87a3-e040-b582-97b3-16d32089
Fully Furnished Studio at One Shangrila Place Condo For Rent Mandaluyong,1.0,,,1.0,48000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_f6208d170680-6def-4342-ad7d-86281089
1 Bedroom Well Maintained Unit One Shangrila Place For Rent in Mandaluyong,1.0,,,1.0,60000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_3de41ec5a28f-9310-f962-5a22-b7b91089
1 Bedroom Stylish Condo Unit For Rent in St. Francis Shangri-La Place,1.0,,57.0,1.0,55000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_8e500e63f379-0970-7b72-03b4-15d32089
Cheapest 1BR Condo Lease to own in Ortigas Center The Sapphire Bloc Near SM Megamall and Galleria,1.0,42.0,36.0,1.0,65000.0,"Metro Manila, Pasig, San Antonio",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-or-rent-in-the-sapphire-bloc-san-antonio-metro-manila-near-mrt-3-ortigas_0679107d4b0c-1fae-fbb2-786b-1fa45089
Modern 2 bedroom unit for rent in One Shangrila Place in Mandaluyong City,2.0,,130.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_3c848b50b007-e1cf-0092-1afe-d9d32089
A Fully Furnished Studio Type Condo At One Shari-La Place,1.0,,45.0,1.0,35000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_acc7311c4558-b22e-57b2-5664-84d32089
"For rent 2 Bedroom unit at One Shangri-la Place, Mandaluyong City",2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_4c5eb7646abc-8531-b392-3bfd-08d32089
"For rent, High-end 2 bedroom unit in One Shangrila Place",2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_7ffbc6ff85eb-a910-ade2-f60b-e9d32089
"Spacious 1BR Unit FOR LEASE in One Shangri-La Place North Tower, Ortigass Center, Mandaluyong City",1.0,,68.0,1.0,80000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_8228d6e8a535-b21f-4232-cd3b-20281089
Studio Unit For Lease at One Shangri-la Place,1.0,,45.0,1.0,45000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_b99bcab51a90-0040-6ad2-a8b0-52632089
One Shangrila Place Two Bedroom for Lease,,,,,137000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_56a9d3ffc0d1-220f-ee32-bf6b-423d1089
One Shangrila Place One Bedroom for Lease,,,,,75000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_151f7aad2449-5a3e-be22-0eb7-388e1089
2 Bedroom Condo For Rent in One Shangri-La Place Mandaluyong,2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_8dd375734d6f-7dee-8b92-0d6a-28d32089
"Modern 3 Bedroom Condominium For Rent - The Pinnacle, Wack Wack, Mandaluyong",3.0,,300.0,3.0,200000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_d125fde43603-dbb1-de32-ec27-37532089
"2-Bedroom Fully Furnished Unit for Lease at One Shangrila Place, Mandaluyong",2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_056a1d83c7fc-6f0f-b8c2-a915-74d32089
"FOR RENT – FULLY FURNISHED STUDIO UNIT AT ORTIGAS CENTER, PASIG CITY",1.0,,27.0,1.0,25000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-ortigas_20e9196430df-46bf-f542-12a8-774a1089
1 Bedroom with Maids Room One Shangrila Place For Rent Condo Mandaluyong,2.0,,,1.0,95000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_bf98e29b5581-6d00-c492-b758-e9781089
"For Rent One Shangri-La Place 1-Bedroom Unit, Mandaluyong",1.0,,65.0,1.0,70000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_193f407996cb-7a91-3c12-b6c5-96d32089
FOR LEASE: 1BR w/ Balcony at SONATA PRIVATE RESIDENCES – Prime Ortigas Location! Center,1.0,10.0,49.0,1.0,28000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_b688b03c73a7-9680-5c52-8cf8-6e8f3089
2 Bedroom Condo For Rent One Shangri-la Place Mandaluyong,2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_b3a978abde0e-eda0-a7f2-fde9-18d32089
2 Bedroom Apartment For Rent in One Shangri-La Place Mandaluyong,2.0,,31.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_b93f659469c1-4c11-b912-f88c-28d32089
Well-maintained 1 bedroom condominium unit for rent in st. Francis shangri-la,1.0,,57.0,1.0,60000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_22da0825433c-ae31-34b2-692e-05d32089
The Sapphire Bloc 1BR For Lease to own Condo by RLC Residences Near Megamall and Galleria,1.0,42.0,36.0,1.0,65000.0,"Metro Manila, Pasig, San Antonio",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-or-rent-in-the-sapphire-bloc-san-antonio-metro-manila-near-mrt-3-ortigas_58274a22cd2b-1fae-fbb2-cf66-efa45089
Lease to own 1BR Condo in Ortigas The Sapphire Bloc By RLC Residences Near SM Megamall MRT ORTIGAS,1.0,42.0,36.0,1.0,65000.0,"Metro Manila, Pasig, San Antonio",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-or-rent-in-the-sapphire-bloc-san-antonio-metro-manila-near-mrt-3-ortigas_61140838897c-1fae-fbb2-02d5-3fa45089
1 Bedroom Lease to own Condo The Sapphire Bloc Ready For Occupancy in Ortigas Near SM Megamall MRT,1.0,42.0,36.0,1.0,65000.0,"Metro Manila, Pasig, San Antonio",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-or-rent-in-the-sapphire-bloc-san-antonio-metro-manila-near-mrt-3-ortigas_42bf736da8dd-1fae-fbb2-032a-7fa45089
1BR The Sapphire Bloc Condo Lease to own in Ortigas Near SM Megamall,1.0,42.0,36.0,1.0,65000.0,"Metro Manila, Pasig, San Antonio",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-sale-or-rent-in-the-sapphire-bloc-san-antonio-metro-manila-near-mrt-3-ortigas_b6bbafec2d7d-1fae-fbb2-47f1-9fa45089
"100sqm Pacific Place Condowith 3Br &c Maids room FOR LEASE in Ortigas, Pasig",3.0,,100.1,3.0,60000.0,"Metro Manila, Pasig, San Antonio",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-san-antonio-metro-manila-near-mrt-3-ortigas_acf937111fe3-d6f1-e342-e7c3-fae32089
Mandaluyong condo for rent Twin Oaks Place,1.0,35.0,31.0,1.0,20000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-twin-oaks-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_e36a099f6156-3e9f-4342-1ac9-c8532089
2 Bedroom Condo for Rent in Shang Residences at Wack Wack,2.0,,142.0,2.0,120000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-ortigas_44694fc241e7-fac1-b922-6c25-a1632089
3 Bedroom Condominium Unit For Rent in One Shangri-La Place at One Shangri-La,2.0,,117.0,3.0,200000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_688b45282f86-9ece-2f62-97e9-84d32089
1 bedroom stylish condominium unit for rent in st. Francis shangri-la place,1.0,,65.0,1.0,55000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_aced5249f7e2-8f0e-4a92-c18f-05d32089
Studio Type Condominium Unit for Rent in St. Francis Shangri-La Place,1.0,,46.0,1.0,40000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_506cd5f95c8d-8131-0c52-c0c7-05d32089
"For Lease 65 sqm One Bedroom Unit in One Shangri-La Place, Mandaluyong City",1.0,,65.0,1.0,65000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_c2ce1b13b0fe-8aae-5462-8dd6-f7d32089
"For Lease Studio Unit 45 sqm in One Shangri-La Place, Mandaluyong City",1.0,,45.0,1.0,45000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_aab3270f652e-08c0-73e2-844b-55d32089
"For Lease One Shangri-la 65 sqm in South Tower, Mandaluyong City",1.0,,65.0,1.0,60000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_620ffe01c266-10d1-a842-fc70-c6d32089
"1 Bedroom, 80 sqm Unit for Lease in One Shangri-La Place, Mandaluyong City",1.0,,80.0,1.0,95000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_73ca74c40186-27cf-8a52-5c6e-f6d32089
Nicely Furnished Studio In One Shangrila Place for Lease,1.0,,45.0,,45000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_796ea1fc1af9-eefe-8682-bbfc-71632089
"2-Bedroom Condominium Unit for Lease at One Shangrila Place, Mandaluyong",2.0,,117.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_65f2deea4bf9-30d1-91d2-1622-74d32089
"2BR Condominium Unit for Lease at One Shangrila, Mandaluyong",2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_bcfa5d7cbf6e-8dc0-71b2-44f5-74d32089
"For Rent 2 Bedroom Unit at One Shangri-la Place, Mandaluyong City",2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_164596011f67-76fe-64b2-3c08-74d32089
3BR Condominium for RENT in One Shangri-La Place Mandaluyong,3.0,,160.0,3.0,148000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_8fb4475aa786-de6f-d672-32f1-84d32089
"Luxurious 2 bedroom unit for rent in One Shangrila Place, Mandaluyong City",2.0,,130.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_afc252d7f490-6c61-2692-a68f-d9d32089
1 bedroom condominium unit for rent/lease at one shangri-la place,2.0,,86.0,1.0,110000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_d2986a601ba4-d6ff-d1e2-c982-05d32089
One Shangrila Place 3 Bedroom Unit w/ 2 parking slots for Lease,3.0,,157.0,3.0,180000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_4d776462bce1-c43f-5bc2-2fa7-84d32089
"For lease 2BR Condo unit at One Shangri-la Place, Mandaluyong City",2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_c0c642106bec-2c30-c072-e76d-f8d32089
"3 Bedroom Unit For Rent at One Shangri-la Place, North Tower, Mandaluyong City",3.0,,165.0,3.0,178000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_b03c49a48781-a0c1-2382-1957-74d32089
"3 Bedroom Unit for Rent in One Shangri-La Place, Mandaluyong City",3.0,,157.0,3.0,165000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_aa0217139ffc-83a1-61c2-0215-05d32089
2BR Unit at One Shangri-la Place Mandaluyong for rent,2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_ba7fd11cc99e-6d10-df72-1b0d-f8d32089
"For Rent 3 Bedroom Unit at One Shangri-La Place, Mandaluyong City",3.0,,159.0,3.0,175000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_81777678ab88-a5cf-1662-25c9-15d32089
"For Rent: 3BR Condo Unit at One Shangri-La Place - North Tower, Mandaluyong City",3.0,,165.0,3.0,178000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_a008ef395d3f-f28e-efd2-7177-bae32089
Stylish 1 Bedroom Condominium Unit for Rent at St. Francis Shangri-La Place,1.0,,69.0,1.0,70000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_c74f100c05d1-7591-eb92-ca1b-05d32089
"For Rent One Shangri-La Place Studio Unit, Mandaluyong",,,45.0,1.0,45000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_1e04e642560c-0ba1-1bc2-4387-96d32089
"2 Bedroom condo unit for rent in One Shangri-La Place, Mandaluyong City",2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_35d4c620aaa1-f451-21b2-1d42-28d32089
For Lease: Pearl Place Ortigas - 2 Bedroom,2.0,,60.74,2.0,60000.0,"Metro Manila, Pasig, San Antonio",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-san-antonio-metro-manila-near-mrt-3-shaw-boulevard_b8bf260c8c71-ef6f-fb72-cb67-8dad1089
Modern Victorian 3 bedroom in One Shangrila Place for Lease,34.0,,170.0,3.0,199000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_3e83e2bfb1ab-598f-c402-d0f4-81632089
"Prime 2-Bedroom Condominium for Lease at Wack-Wack Greenhills, Mandaluyong",2.0,,131.0,2.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_91c26b3d0ac6-b691-8de2-ce95-74d32089
For Rent One Shangri-La Place 3 Bedroom Condo Unit,3.0,,157.0,3.0,190000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_9e38891de173-a9c0-2df2-39ef-84d32089
"FOR LEASE - 3BR in One Shangrila Place, Mandaluyong City",3.0,,170.0,3.0,160000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_db2105de3847-4b7e-8b12-1848-84d32089
Fully Furnished 1 Bedroom For Rent One Shangrila Place Mandaluyong w/ Interior,1.0,,,1.0,75000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_605428ab50f5-63b0-f432-8134-9fc91089
Modern and luxury 3 bedroom unit for rent in one shangri-la place,3.0,,170.0,3.0,180000.0,"Metro Manila, Mandaluyong, Wack-Wack Greenhills",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-shangri-la-place-wack-wack-greenhills-metro-manila-near-mrt-3-shaw-boulevard_10fc29538051-37f1-2a12-05e5-f5d32089
